Titular;Categoria;Fuente;;
Protesta de Desaguadero al vice: ?AtiÇndanos hermano o ya no somos sus hermanos porque est† sentado en una silla?;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/23/protesta-de-desaguadero-al-vice-atiendanos-hermano-ya-no-somos-sus-hermanos-porque-esta-sentado-en-una-silla-326628.html;;
Cae el feminicida de Vania Trujillo;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/23/cae-el-feminicida-de-vania-trujillo-326630.html;;
Polic°a investiga de oficio la agresi¢n de una mujer al trabajador de un restaurante;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/23/policia-investiga-de-oficio-la-agresion-de-una-mujer-al-trabajador-de-un-restaurante-326610.html;;
Desaguadero: tras retenci¢n de ministros bloqueo se agrava;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/23/desaguadero-tras-retencion-de-ministros-bloqueo-se-agrava-326599.html;;
Sedes: 41% de dosis de vacunas Moderna caducaron en La Paz;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/23/sedes-41-de-dosis-de-vacunas-moderna-caducaron-en-la-paz-326579.html;;
Seguros derivan a pacientes al Instituto de Oftalmolog°a;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/23/seguros-derivan-pacientes-al-instituto-de-oftalmologia-326558.html;;
El Hospital de Montero funcionar† en 10 d°as;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/23/el-hospital-de-montero-funcionara-en-10-dias-326578.html;;
Fiscal°a presume que militar instruy¢ a su hijo para no dejar rastro de feminicidio;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/23/fiscalia-presume-que-militar-instruyo-su-hijo-para-no-dejar-rastro-de-feminicidio-326580.html;;
Asesino de Nayely ya hab°a intentado estrangularla;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/23/asesino-de-nayely-ya-habia-intentado-estrangularla-326583.html;;
Miner°a ilegal se descontrola en el Madidi, directora de la AJAM habla de grupos armados;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/22/mineria-ilegal-se-descontrola-en-el-madidi-directora-de-la-ajam-habla-de-grupos-armados-326549.html;;
En Santa Cruz, un comensal es grabado cuando agred°a al empleado de un restaurante;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/22/en-santa-cruz-un-comensal-es-grabado-cuando-agredia-al-empleado-de-un-restaurante-326527.html;;
Comerciantes de El Alto y guardias de la Intendencia se enfrentan por desalojo de puestos;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/22/comerciantes-de-el-alto-guardias-de-la-intendencia-se-enfrentan-por-desalojo-de-puestos-326524.html;;
Fiscal°a allana oficinas de la Gobernaci¢n cruce§a por el caso ÆdecretazoØ;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/22/fiscalia-allana-oficinas-de-la-gobernacion-crucena-por-el-caso-decretazo-326523.html;;
DespuÇs de cometer el feminicidio, el esposo de Nayely bebi¢ gasolina para quitarse la vida;SEGURIDAD;https://www.paginasiete.bo/sociedad/2022/3/22/despues-de-cometer-el-feminicidio-el-esposo-de-nayely-bebio-gasolina-para-quitarse-la-vida-326513.html;;
En Cochabamba, al menos 10 casas sufrieron destrozos por el desborde del r°o Arque;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/22/en-cochabamba-al-menos-10-casas-sufrieron-destrozos-por-el-desborde-del-rio-arque-326510.html;;
Fiscal°a de Potos° tramita la extradici¢n del feminicida de Pamela;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/22/fiscalia-de-potosi-tramita-la-extradicion-del-feminicida-de-pamela-326507.html;;
Ambulancias se embarcaron antes de firmarse el contrato;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/22/ambulancias-se-embarcaron-antes-de-firmarse-el-contrato-326501.html;;
Nayely, asesinada con m£ltiples pu§aladas, ya hab°a denunciado violencia;SEGURIDAD;https://www.paginasiete.bo/sociedad/2022/3/22/nayely-asesinada-con-multiples-punaladas-ya-habia-denunciado-violencia-326450.html;;
La Paz: hay 10 solicitudes para regular edificaciones;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/22/la-paz-hay-10-solicitudes-para-regular-edificaciones-326452.html;;
Chambilla: ÆNo le debo nada a Arias, s¢lo al hermano TataØ;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/22/chambilla-no-le-debo-nada-arias-solo-al-hermano-tata-326484.html;;
Dos hospitales hacen control urol¢gico de forma gratuita;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/22/dos-hospitales-hacen-control-urologico-de-forma-gratuita-326485.html;;
La autopsia a Vania revel¢ golpizas y agresiones pasadas;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/22/la-autopsia-vania-revelo-golpizas-agresiones-pasadas-326486.html;;
PumaKatari: los viajes suben de 176.762 a 245.466;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/22/pumakatari-los-viajes-suben-de-176762-245466-326487.html;;
Boliviano lidera un grupo de paramÇdicos para ir a Ucrania;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/22/boliviano-lidera-un-grupo-de-paramedicos-para-ir-ucrania-326502.html;;
Alcald°a: Vice hizo apolog°a del delito al defender a joven aymara;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/22/alcaldia-vice-hizo-apologia-del-delito-al-defender-joven-aymara-326505.html;;
El COEM de La Paz se re£ne este miÇrcoles para definir el uso de barbijo;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/21/el-coem-de-la-paz-se-reune-este-miercoles-para-definir-el-uso-de-barbijo-326441.html;;
M†s de 60 instituciones urgen anular concesiones mineras que amenazan al Madidi;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/21/mas-de-60-instituciones-urgen-anular-concesiones-mineras-que-amenazan-al-madidi-326437.html;;
Choquehuanca defiende al imputado por da§ar estatua de Col¢n: ÆSi alguien lo toca, nos vamos a levantarØ;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/21/choquehuanca-defiende-al-imputado-por-danar-estatua-de-colon-si-alguien-lo-toca-nos-vamos-levantar-326417.html;;
Los contagios bajan en cinco departamentos, pero Auza pide Æno bajar la guardiaØ;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/21/los-contagios-bajan-en-cinco-departamentos-pero-auza-pide-no-bajar-la-guardia-326418.html;;
Justicia dicta cinco meses de detenci¢n preventiva para el padre de acusado de feminicidio;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/21/justicia-dicta-cinco-meses-de-detencion-preventiva-para-el-padre-de-acusado-de-feminicidio-326415.html;;
Hay 677 denuncias por violencia contra concejalas y s¢lo el 2% lleg¢ a sentencia;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/21/hay-677-denuncias-por-violencia-contra-concejalas-solo-el-2-llego-sentencia-326413.html;;
Desconocimiento y arreglos fuera de la ley obligan a ni§as violadas a ser madres;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/21/desconocimiento-arreglos-fuera-de-la-ley-obligan-ninas-violadas-ser-madres-326402.html;;
Un taxista abusa de una adolescente en El Alto;SEGURIDAD;https://www.paginasiete.bo/sociedad/2022/3/21/un-taxista-abusa-de-una-adolescente-en-el-alto-326409.html;;
El 99% de las escuelas pasan clases presenciales;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/21/el-99-de-las-escuelas-pasan-clases-presenciales-326410.html;;
Buscan que el Centro Nuclear reciba a todos los asegurados;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/21/buscan-que-el-centro-nuclear-reciba-todos-los-asegurados-326411.html;;
Bolivia registra 90 casos y un fallecido por coronavirus;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/20/bolivia-registra-90-casos-un-fallecido-por-coronavirus-326360.html;;
®Por quÇ es viral un video sobre una discusi¢n en un local de comida r†pida en Santa Cruz?;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/20/por-que-es-viral-un-video-sobre-una-discusion-en-un-local-de-comida-rapida-en-santa-cruz-326359.html;;
Arias plantea que se deje de usar barbijo en lugares abiertos;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/20/arias-plantea-que-se-deje-de-usar-barbijo-en-lugares-abiertos-326355.html;;
Menonita agredi¢ sexualmente a empleada de una ¢ptica en Santa Cruz;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/20/menonita-agredio-sexualmente-empleada-de-una-optica-en-santa-cruz-326357.html;;
Rescatan a ocho bolivianos que trabajaban en Brasil en situaci¢n de esclavitud;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/20/rescatan-ocho-bolivianos-que-trabajaban-en-brasil-en-situacion-de-esclavitud-326356.html;;
En dos semanas, el Centro de Medicina Nuclear atendi¢ a 306 pacientes y alista acuerdo con cajas;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/20/en-dos-semanas-el-centro-de-medicina-nuclear-atendio-306-pacientes-alista-acuerdo-con-cajas-326346.html;;
Reportan un muerto en Guarayos en conflicto por tierras;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/20/reportan-un-muerto-en-guarayos-en-conflicto-por-tierras-326350.html;;
®Por quÇ los guerreros Ponchos Rojos le temen a la vacuna contra la covid?;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/20/por-que-los-guerreros-ponchos-rojos-le-temen-la-vacuna-contra-la-covid-326298.html;;
Desde este lunes se distribuye el desayuno a las escuelas de La Paz;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/20/desde-este-lunes-se-distribuye-el-desayuno-las-escuelas-de-la-paz-326349.html;;
Santa Cruz es un im†n para una oleada de migrantes profesionales pace§os;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/20/santa-cruz-es-un-iman-para-una-oleada-de-migrantes-profesionales-pacenos-326313.html;;
Ni§a v°ctima de abuso por seis varones viv°a en total abandono;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/20/nina-victima-de-abuso-por-seis-varones-vivia-en-total-abandono-326314.html;;
En hospitales ediles vacunan a ni§as contra VPH;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/20/en-hospitales-ediles-vacunan-ninas-contra-vph-326315.html;;
Estatal Emvibol vender† envases a La Concepci¢n;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/20/estatal-emvibol-vendera-envases-la-concepcion-326319.html;;
Bolivia reporta 173 nuevos casos de covid y 1.421 pacientes recuperados;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/19/bolivia-reporta-173-nuevos-casos-de-covid-1421-pacientes-recuperados-326275.html;;
Fiscal°a pide detenci¢n preventiva para el militar que es padre del feminicida de Vania;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/19/fiscalia-pide-detencion-preventiva-para-el-militar-que-es-padre-del-feminicida-de-vania-326277.html;;
D°a del Padre: Intendencia halla carne de cerdo en mal estado y bebidas adulteradas;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/19/dia-del-padre-intendencia-halla-carne-de-cerdo-en-mal-estado-bebidas-adulteradas-326272.html;;
Educaci¢n confirma acuerdo con maestros y se alistan mesas tÇcnicas para evaluar su pliego;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/19/educacion-confirma-acuerdo-con-maestros-se-alistan-mesas-tecnicas-para-evaluar-su-pliego-326259.html;;
Acusan como coautor al padre militar de feminicida pr¢fugo;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/19/acusan-como-coautor-al-padre-militar-de-feminicida-profugo-326248.html;;
Antes de morir, Diana sufri¢ violencia constante por parte de su pareja;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/19/antes-de-morir-diana-sufrio-violencia-constante-por-parte-de-su-pareja-326226.html;;
5 sitios para reducir el embotellamiento vehicular;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/19/sitios-para-reducir-el-embotellamiento-vehicular-326227.html;;
Hallan heces de rat¢n en un negocio de salte§as;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/19/hallan-heces-de-raton-en-un-negocio-de-saltenas-326228.html;;
La Paz: dos muertos por fiebre amarilla y Sedes refuerza control;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/19/la-paz-dos-muertos-por-fiebre-amarilla-sedes-refuerza-control-326229.html;;
Ambulancias: informe halla responsable a Mamani;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/19/ambulancias-informe-halla-responsable-mamani-326241.html;;
Alcald°a pide a Epsas reparar fuga en Alto Obrajes;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/19/alcaldia-pide-epsas-reparar-fuga-en-alto-obrajes-326247.html;;
Esposos Pa§uni ya llevan 49 d°as desaparecidos en Yungas;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/19/esposos-panuni-ya-llevan-49-dias-desaparecidos-en-yungas-326253.html;;
Maestros aceptan 800 °tems y 2.560 horas a ser pagadas;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/19/maestros-aceptan-800-items-2560-horas-ser-pagadas-326254.html;;
Maestros y Gobierno firman acuerdo y aprueban Æ800 °tems m†sØ;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/18/maestros-gobierno-firman-acuerdo-aprueban-800-items-mas-326198.html;;
Aprehenden a militar que es padre del presunto feminicida de Vania;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/18/aprehenden-militar-que-es-padre-del-presunto-feminicida-de-vania-326196.html;;
Comunarios bloquean ruta a Desaguadero para exigir construcci¢n de la doble v°a;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/18/comunarios-bloquean-ruta-desaguadero-para-exigir-construccion-de-la-doble-via-326192.html;;
Justicia auspiciar† a la mujer que dice tener un hijo con Albarrac°n hasta que se dicte sentencia;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/18/justicia-auspiciara-la-mujer-que-dice-tener-un-hijo-con-albarracin-hasta-que-se-dicte-sentencia-326186.html;;
Tras valoraci¢n psiqui†trica, juez aparta a Percy Fern†ndez del caso °tems fantasmas;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/18/tras-valoracion-psiquiatrica-juez-aparta-percy-fernandez-del-caso-items-fantasmas-326180.html;;
Maestros acatan paro con bloqueos en algunas regiones y Gobierno advierte con descuentos;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/18/maestros-acatan-paro-con-bloqueos-en-algunas-regiones-gobierno-advierte-con-descuentos-326172.html;;
Transporte de escolares: la Alcald°a fija 17 requisitos;SOCIEDAD;https://www.paginasiete.bo/sociedad/2022/3/18/transporte-de-escolares-la-alcaldia-fija-17-requisitos-326134.html;;
Tras 52 a§os, el tortuoso paso por El Sillar ya tiene fecha de vencimiento;ECONOMIA;https://www.paginasiete.bo/economia/2022/4/11/tras-52-anos-el-tortuoso-paso-por-el-sillar-ya-tiene-fecha-de-vencimiento-328248.html;;
Milenio: Bolivia, a la zaga en inversi¢n y urgen seis medidas para atraer capitales;ECONOMIA;https://www.paginasiete.bo/economia/2022/4/11/milenio-bolivia-la-zaga-en-inversion-urgen-seis-medidas-para-atraer-capitales-328272.html;;
San Crist¢bal, ejemplo del aporte de la IED a econom°a;ECONOMIA;https://www.paginasiete.bo/economia/2022/4/11/san-cristobal-ejemplo-del-aporte-de-la-ied-economia-328273.html;;
YPFB invertir† en Vaca Muerta para reducir subvenci¢n;ECONOMIA;https://www.paginasiete.bo/economia/2022/4/11/ypfb-invertira-en-vaca-muerta-para-reducir-subvencion-328274.html;;
Rueda internacional del sector maderero logra intenci¢n de negocios por $us 18,3 millones;ECONOMIA;https://www.paginasiete.bo/economia/2022/4/10/rueda-internacional-del-sector-maderero-logra-intencion-de-negocios-por-us-183-millones-328230.html;;
Gobierno anuncia que se exportar† 3,3 millones de quintales de az£car;ECONOMIA;https://www.paginasiete.bo/economia/2022/4/10/gobierno-anuncia-que-se-exportara-33-millones-de-quintales-de-azucar-328224.html;;
YPFB estima ingresos mayores a $us 100 millones por la venta de gas a Argentina;ECONOMIA;https://www.paginasiete.bo/economia/2022/4/10/ypfb-estima-ingresos-mayores-us-100-millones-por-la-venta-de-gas-argentina-328218.html;;
Para reducir la subvenci¢n y producir crudo, YPFB har† inversiones y operar† en Vaca Muerta;ECONOMIA;https://www.paginasiete.bo/economia/2022/4/10/para-reducir-la-subvencion-producir-crudo-ypfb-hara-inversiones-operara-en-vaca-muerta-328214.html;;
La Promotora inaugur¢ su sucursal en La Paz con un c¢ctel bajo el cielo nocturno pace§o;ECONOMIA;https://www.paginasiete.bo/economia/2022/4/10/la-promotora-inauguro-su-sucursal-en-la-paz-con-un-coctel-bajo-el-cielo-nocturno-paceno-328172.html;;
La Promotora lleg¢ a La Paz: la financiera que le invita un cafÇ y cuida a sus hijos mientras usted negocia su crÇdito o ahorro;ECONOMIA;https://www.paginasiete.bo/economia/2022/4/10/la-promotora-llego-la-paz-la-financiera-que-le-invita-un-cafe-cuida-sus-hijos-mientras-usted-negocia-su-credito-ahorro-328174.html;;
Conforman comitÇ para discutir el tema del az£car y ca§eros ratifican medida del tractorazo;ECONOMIA;https://www.paginasiete.bo/economia/2022/4/9/conforman-comite-para-discutir-el-tema-del-azucar-caneros-ratifican-medida-del-tractorazo-328138.html;;
Arce anuncia construcci¢n de planta industrializadora de cebolla y ajo en Tarija;ECONOMIA;https://www.paginasiete.bo/economia/2022/4/9/arce-anuncia-construccion-de-planta-industrializadora-de-cebolla-ajo-en-tarija-328132.html;;
Argentina ofrece $us 18 por gas adicional, expertos lo ven dif°cil;ECONOMIA;https://www.paginasiete.bo/economia/2022/4/9/argentina-ofrece-us-18-por-gas-adicional-expertos-lo-ven-dificil-328085.html;;
Ca§eros van al ?tractorazo? y exigen libre exportaci¢n;ECONOMIA;https://www.paginasiete.bo/economia/2022/4/9/caneros-van-al-tractorazo-exigen-libre-exportacion-328086.html;;
Usuarios denuncian colapso de sistema de Impuestos;ECONOMIA;https://www.paginasiete.bo/economia/2022/4/8/usuarios-denuncian-colapso-de-sistema-de-impuestos-328072.html;;
Ministro de Comercio Exterior del Reino Unido arriba a Bolivia para fortalecer lazos;ECONOMIA;https://www.paginasiete.bo/economia/2022/4/8/ministro-de-comercio-exterior-del-reino-unido-arriba-bolivia-para-fortalecer-lazos-328066.html;;
Argentina pagar† por m†s gas boliviano a un precio mayor pero ÆconvenienteØ;ECONOMIA;https://www.paginasiete.bo/economia/2022/4/8/argentina-pagara-por-mas-gas-boliviano-un-precio-mayor-pero-conveniente-328048.html;;
Contrabando: la CNI plantea reducir a 10 mil UFV el valor del tributo omitido;ECONOMIA;https://www.paginasiete.bo/economia/2022/4/8/contrabando-la-cni-plantea-reducir-10-mil-ufv-el-valor-del-tributo-omitido-328044.html;;
Bolivia ofrece 4 MMmcd extra de gas a Argentina, pero si Brasil baja demanda;ECONOMIA;https://www.paginasiete.bo/economia/2022/4/8/bolivia-ofrece-mmmcd-extra-de-gas-argentina-pero-si-brasil-baja-demanda-328033.html;;
Frente a quejas por BOA, legisladores piden informe oral al ministro Monta§o;ECONOMIA;https://www.paginasiete.bo/economia/2022/4/7/frente-quejas-por-boa-legisladores-piden-informe-oral-al-ministro-montano-327976.html;;
Arce dice que ÆArgentina tiene garantizado el gasØ y habla de litio con Fern†ndez;ECONOMIA;https://www.paginasiete.bo/economia/2022/4/7/arce-dice-que-argentina-tiene-garantizado-el-gas-habla-de-litio-con-fernandez-327974.html;;
Ministro de Econom°a anuncia reuni¢n con empresarios privados cruce§os;ECONOMIA;https://www.paginasiete.bo/economia/2022/4/7/ministro-de-economia-anuncia-reunion-con-empresarios-privados-crucenos-327967.html;;
